Year,Name,Sex,Count,IRE-Rank,USA-State-Total,Country,State
1988,Kira,F,3,492,0,Ireland,IRE
1988,Monica,F,15,252,0,Ireland,IRE
1988,Paula,F,72,95,0,Ireland,IRE
1988,Philomena,F,20,203,0,Ireland,IRE
1988,Rita,F,14,262,0,Ireland,IRE
1988,Sian,F,3,492,0,Ireland,IRE
1988,Susannah,F,3,492,0,Ireland,IRE
1988,Sylvia,F,13,270,0,Ireland,IRE
1988,Tanya,F,79,85,0,Ireland,IRE
1988,Theresa,F,28,168,0,Ireland,IRE
1988,Tracy,F,76,90,0,Ireland,IRE
1988,Aileen,F,50,116,0,Ireland,IRE
1988,Amiee,F,3,492,0,Ireland,IRE
1988,Carmel,F,42,132,0,Ireland,IRE
1988,Cassandra,F,8,344,0,Ireland,IRE
1988,Cynthia,F,5,407,0,Ireland,IRE
1988,Dana,F,4,442,0,Ireland,IRE
1988,Davina,F,10,304,0,Ireland,IRE
1988,Eilis,F,22,194,0,Ireland,IRE
1988,Georgina,F,44,127,0,Ireland,IRE
1988,Jillian,F,20,203,0,Ireland,IRE
1988,Joyce,F,7,359,0,Ireland,IRE
1988,Judith,F,5,407,0,Ireland,IRE
1988,Julieanne,F,4,442,0,Ireland,IRE
1988,Karla,F,9,329,0,Ireland,IRE
1988,Kimberley,F,16,237,0,Ireland,IRE
1988,Larissa,F,3,492,0,Ireland,IRE
1988,Marina,F,8,344,0,Ireland,IRE
1988,Meagan,F,3,492,0,Ireland,IRE
1988,Pamela,F,56,112,0,Ireland,IRE
1988,Selena,F,4,442,0,Ireland,IRE
1988,Tammy,F,9,329,0,Ireland,IRE
1988,Therese,F,25,180,0,Ireland,IRE
1988,Yvonne,F,74,91,0,Ireland,IRE
1988,Anita,F,41,136,0,Ireland,IRE
1988,Antonia,F,3,492,0,Ireland,IRE
1988,Cait,F,8,344,0,Ireland,IRE
1988,Carley,F,4,442,0,Ireland,IRE
1988,Ceara,F,3,492,0,Ireland,IRE
1988,Celina,F,12,280,0,Ireland,IRE
1988,Derval,F,3,492,0,Ireland,IRE
1988,Dervla,F,8,344,0,Ireland,IRE
1988,Geraldine,F,49,119,0,Ireland,IRE
1988,Gina,F,6,381,0,Ireland,IRE
1988,Gwen,F,5,407,0,Ireland,IRE
1988,Harriet,F,3,492,0,Ireland,IRE
1988,Irene,F,25,180,0,Ireland,IRE
1988,Isolde,F,3,492,0,Ireland,IRE
1988,Jacinta,F,25,180,0,Ireland,IRE
1988,Joan,F,26,177,0,Ireland,IRE
1988,Kaylee,F,3,492,0,Ireland,IRE
1988,Keri,F,7,359,0,Ireland,IRE
1988,Kirsty,F,14,262,0,Ireland,IRE
1988,Kylie,F,10,304,0,Ireland,IRE
1988,Marion,F,39,143,0,Ireland,IRE
1988,Meaghan,F,3,492,0,Ireland,IRE
1988,Mikaela,F,3,492,0,Ireland,IRE
1988,Norah,F,9,329,0,Ireland,IRE
1988,Olive,F,10,304,0,Ireland,IRE
1988,Olwyn,F,4,442,0,Ireland,IRE
1988,Racheal,F,4,442,0,Ireland,IRE
1988,Regina,F,35,150,0,Ireland,IRE
1988,Rosanna,F,6,381,0,Ireland,IRE
1988,Selina,F,13,270,0,Ireland,IRE
1988,Wendy,F,15,252,0,Ireland,IRE
1988,Winifred,F,11,290,0,Ireland,IRE
1988,Adrienne,F,10,304,0,Ireland,IRE
1988,Aedin,F,8,344,0,Ireland,IRE
1988,Aifric,F,6,381,0,Ireland,IRE
1988,Ailis,F,3,492,0,Ireland,IRE
1988,Allison,F,14,262,0,Ireland,IRE
1988,Alma,F,12,280,0,Ireland,IRE
1988,Ann-Marie,F,4,442,0,Ireland,IRE
1988,Audrey,F,50,116,0,Ireland,IRE
1988,Bebhinn,F,4,442,0,Ireland,IRE
1988,Brona,F,15,252,0,Ireland,IRE
1988,Cecilia,F,6,381,0,Ireland,IRE
1988,Ceire,F,4,442,0,Ireland,IRE
1988,Chantal,F,3,492,0,Ireland,IRE
1988,Charlene,F,136,52,0,Ireland,IRE
1988,Colette,F,32,157,0,Ireland,IRE
1988,Dearbhail,F,8,344,0,Ireland,IRE
1988,Eunice,F,4,442,0,Ireland,IRE
1988,Frances,F,41,136,0,Ireland,IRE
1988,Lavinia,F,3,492,0,Ireland,IRE
1988,Lindsey,F,19,214,0,Ireland,IRE
1988,Lyndsey,F,45,125,0,Ireland,IRE
1988,Mandy,F,7,359,0,Ireland,IRE
1988,Marian,F,108,66,0,Ireland,IRE
1988,Marianne,F,22,194,0,Ireland,IRE
1988,Marlene,F,3,492,0,Ireland,IRE
1988,Maureen,F,21,200,0,Ireland,IRE
1988,Agnes,F,11,290,0,Ireland,IRE
1988,Barbara,F,24,185,0,Ireland,IRE
1988,Bernice,F,11,290,0,Ireland,IRE
1988,Breda,F,27,173,0,Ireland,IRE
1988,Dearbhaile,F,4,442,0,Ireland,IRE
1988,Dorothy,F,9,329,0,Ireland,IRE
1988,Eibhlin,F,9,329,0,Ireland,IRE
1988,Eithne,F,8,344,0,Ireland,IRE
1988,Ingrid,F,3,492,0,Ireland,IRE
1988,Marguerita,F,3,492,0,Ireland,IRE
1988,Maxine,F,3,492,0,Ireland,IRE
1988,Melisa,F,3,492,0,Ireland,IRE
1988,Orlaigh,F,3,492,0,Ireland,IRE
1988,Rhona,F,5,407,0,Ireland,IRE
1988,Roberta,F,4,442,0,Ireland,IRE
1988,Rosemarie,F,6,381,0,Ireland,IRE
1988,Sheila,F,41,136,0,Ireland,IRE
1988,Sonia,F,18,222,0,Ireland,IRE
1988,Sonya,F,16,237,0,Ireland,IRE
1988,Susanna,F,7,359,0,Ireland,IRE
1988,Tina,F,16,237,0,Ireland,IRE
1988,Treasa,F,13,270,0,Ireland,IRE
1988,Vicky,F,17,232,0,Ireland,IRE
1988,Vivien,F,3,492,0,Ireland,IRE
1988,Adeline,F,3,492,0,Ireland,IRE
1988,Alaine,F,3,492,0,Ireland,IRE
1988,Alyson,F,3,492,0,Ireland,IRE
1988,Anneka,F,7,359,0,Ireland,IRE
1988,Annette,F,18,222,0,Ireland,IRE
1988,Annika,F,3,492,0,Ireland,IRE
1988,Antoinette,F,18,222,0,Ireland,IRE
1988,Arlene,F,20,203,0,Ireland,IRE
1988,Ashton,F,3,492,0,Ireland,IRE
1988,Bairbre,F,5,407,0,Ireland,IRE
1988,Belinda,F,10,304,0,Ireland,IRE
1988,Beverley,F,3,492,0,Ireland,IRE
1988,Brenda,F,30,163,0,Ireland,IRE
1988,Carina,F,7,359,0,Ireland,IRE
1988,Carole,F,5,407,0,Ireland,IRE
1988,Carolyn,F,10,304,0,Ireland,IRE
1988,Catherina,F,3,492,0,Ireland,IRE
1988,Cathriona,F,12,280,0,Ireland,IRE
1988,Charmaine,F,4,442,0,Ireland,IRE
1988,Cheryl,F,18,222,0,Ireland,IRE
1988,Ciana,F,4,442,0,Ireland,IRE
1988,Clair,F,16,237,0,Ireland,IRE
1988,Coleen,F,4,442,0,Ireland,IRE
1988,Collette,F,5,407,0,Ireland,IRE
1988,Corina,F,3,492,0,Ireland,IRE
1988,Danika,F,3,492,0,Ireland,IRE
1988,Daphne,F,4,442,0,Ireland,IRE
1988,Darina,F,8,344,0,Ireland,IRE
1988,Debbie,F,12,280,0,Ireland,IRE
1988,Debra,F,8,344,0,Ireland,IRE
1988,Dianne,F,3,492,0,Ireland,IRE
1988,Dolores,F,10,304,0,Ireland,IRE
1988,Doreen,F,5,407,0,Ireland,IRE
1988,Dympna,F,5,407,0,Ireland,IRE
1988,Eavan,F,4,442,0,Ireland,IRE
1988,Edwina,F,24,185,0,Ireland,IRE
1988,Eimhear,F,4,442,0,Ireland,IRE
1988,Fidelma,F,9,329,0,Ireland,IRE
1988,Finola,F,4,442,0,Ireland,IRE
1988,Francine,F,3,492,0,Ireland,IRE
1988,Freda,F,3,492,0,Ireland,IRE
1988,Gail,F,7,359,0,Ireland,IRE
1988,Gerardine,F,3,492,0,Ireland,IRE
1988,Imelda,F,6,381,0,Ireland,IRE
1988,Ita,F,3,492,0,Ireland,IRE
1988,Jackie,F,6,381,0,Ireland,IRE
1988,Janet,F,25,180,0,Ireland,IRE
1988,Janette,F,3,492,0,Ireland,IRE
1988,Janice,F,18,222,0,Ireland,IRE
1988,Janine,F,20,203,0,Ireland,IRE
1988,Jeanette,F,6,381,0,Ireland,IRE
1988,Jeanne,F,4,442,0,Ireland,IRE
1988,Jenifer,F,5,407,0,Ireland,IRE
1988,Jo,F,4,442,0,Ireland,IRE
1988,Joelle,F,4,442,0,Ireland,IRE
1988,Jolene,F,4,442,0,Ireland,IRE
1988,June,F,6,381,0,Ireland,IRE
1988,Justine,F,10,304,0,Ireland,IRE
1988,Kathrina,F,3,492,0,Ireland,IRE
1988,Kathy,F,16,237,0,Ireland,IRE
1988,Katriona,F,4,442,0,Ireland,IRE
1988,Kelley,F,7,359,0,Ireland,IRE
1988,Kirstie,F,4,442,0,Ireland,IRE
1988,Kirstin,F,3,492,0,Ireland,IRE
1988,Labhaoise,F,3,492,0,Ireland,IRE
1988,Laurie,F,5,407,0,Ireland,IRE
1988,Laurna,F,3,492,0,Ireland,IRE
1988,Leana,F,3,492,0,Ireland,IRE
1988,Leann,F,20,203,0,Ireland,IRE
1988,Lee,F,11,290,0,Ireland,IRE
1988,Leigh,F,7,359,0,Ireland,IRE
1988,Lesley,F,22,194,0,Ireland,IRE
1988,Leslie,F,11,290,0,Ireland,IRE
1988,Letitia,F,3,492,0,Ireland,IRE
1988,Lianne,F,9,329,0,Ireland,IRE
1988,Lindsay,F,19,214,0,Ireland,IRE
1988,Loretta,F,7,359,0,Ireland,IRE
1988,Lynda,F,29,166,0,Ireland,IRE
1988,Lyndsay,F,4,442,0,Ireland,IRE
1988,Lynn,F,41,136,0,Ireland,IRE
1988,Lynne,F,11,290,0,Ireland,IRE
1988,Lynsey,F,22,194,0,Ireland,IRE
1988,Majella,F,16,237,0,Ireland,IRE
1988,Marcella,F,7,359,0,Ireland,IRE
1988,Marguerite,F,17,232,0,Ireland,IRE
1988,Marisa,F,4,442,0,Ireland,IRE
1988,Melinda,F,3,492,0,Ireland,IRE
1988,Michele,F,11,290,0,Ireland,IRE
1988,Mona,F,3,492,0,Ireland,IRE
1988,Naoimh,F,3,492,0,Ireland,IRE
1988,Nathalie,F,3,492,0,Ireland,IRE
1988,Nichola,F,10,304,0,Ireland,IRE
1988,Nichole,F,5,407,0,Ireland,IRE
1988,Noeleen,F,6,381,0,Ireland,IRE
1988,Noirin,F,6,381,0,Ireland,IRE
1988,Nollaig,F,3,492,0,Ireland,IRE
1988,Noreen,F,28,168,0,Ireland,IRE
1988,Norma,F,13,270,0,Ireland,IRE
1988,Nuala,F,15,252,0,Ireland,IRE
1988,Olwen,F,3,492,0,Ireland,IRE
1988,Oonagh,F,9,329,0,Ireland,IRE
1988,Patrice,F,13,270,0,Ireland,IRE
1988,Pauline,F,28,168,0,Ireland,IRE
1988,Philippa,F,5,407,0,Ireland,IRE
1988,Rona,F,3,492,0,Ireland,IRE
1988,Rosaleen,F,18,222,0,Ireland,IRE
1988,Roseann,F,5,407,0,Ireland,IRE
1988,Roseanna,F,3,492,0,Ireland,IRE
1988,Roseanne,F,8,344,0,Ireland,IRE
1988,Roslyn,F,4,442,0,Ireland,IRE
1988,Rowena,F,5,407,0,Ireland,IRE
1988,Roxanne,F,3,492,0,Ireland,IRE
1988,Shaunagh,F,3,492,0,Ireland,IRE
1988,Shirley,F,12,280,0,Ireland,IRE
1988,Siobhain,F,16,237,0,Ireland,IRE
1988,Susanne,F,4,442,0,Ireland,IRE
1988,Terri,F,4,442,0,Ireland,IRE
1988,Thelma,F,3,492,0,Ireland,IRE
1988,Thomasina,F,4,442,0,Ireland,IRE
1988,Tracey,F,88,82,0,Ireland,IRE
1988,Triona,F,15,252,0,Ireland,IRE
1988,Trudy,F,7,359,0,Ireland,IRE
1988,Ursula,F,6,381,0,Ireland,IRE
1988,Vicki,F,10,304,0,Ireland,IRE
1988,Yvette,F,3,492,0,Ireland,IRE
1988,Zita,F,6,381,0,Ireland,IRE
1988,Ailisha,F,3,492,0,Ireland,IRE
1988,Annita,F,3,492,0,Ireland,IRE
1988,Breege,F,4,442,0,Ireland,IRE
1988,Breid,F,3,492,0,Ireland,IRE
1988,Carlyn,F,3,492,0,Ireland,IRE
1988,Charelene,F,3,492,0,Ireland,IRE
1988,Corinne,F,4,442,0,Ireland,IRE
1988,Eugenia,F,3,492,0,Ireland,IRE
1988,Eveleen,F,4,442,0,Ireland,IRE
1988,Jan,F,3,492,0,Ireland,IRE
1988,Joann,F,3,492,0,Ireland,IRE
1988,Johanne,F,5,407,0,Ireland,IRE
1988,Katherina,F,3,492,0,Ireland,IRE
1988,Kathlene,F,3,492,0,Ireland,IRE
1988,Leane,F,4,442,0,Ireland,IRE
1988,Leeann,F,9,329,0,Ireland,IRE
1988,Leeanne,F,8,344,0,Ireland,IRE
1988,Liane,F,5,407,0,Ireland,IRE
1988,Lynnette,F,3,492,0,Ireland,IRE
1988,Maresa,F,3,492,0,Ireland,IRE
1988,Marita,F,6,381,0,Ireland,IRE
1988,Mellissa,F,3,492,0,Ireland,IRE
1988,Patrina,F,3,492,0,Ireland,IRE
1988,Richelle,F,3,492,0,Ireland,IRE
1988,Rosanne,F,10,304,0,Ireland,IRE
1988,Sharleen,F,5,407,0,Ireland,IRE
1988,Sharlene,F,4,442,0,Ireland,IRE
1988,Stacy,F,20,203,0,Ireland,IRE
1988,Terry,F,3,492,0,Ireland,IRE
1988,Tracie,F,6,381,0,Ireland,IRE
1988,Vickie,F,3,492,0,Ireland,IRE
1989,Sarah,F,936,1,0,Ireland,IRE
1989,Emma,F,609,3,0,Ireland,IRE
1989,Katie,F,151,39,0,Ireland,IRE
1989,Sophie,F,26,179,0,Ireland,IRE
1989,Ava,F,3,503,0,Ireland,IRE
1989,Aoife,F,437,10,0,Ireland,IRE
1989,Emily,F,71,99,0,Ireland,IRE
1989,Grace,F,173,29,0,Ireland,IRE
1989,Kate,F,160,36,0,Ireland,IRE
1989,Amy,F,395,12,0,Ireland,IRE
1989,Ciara,F,547,4,0,Ireland,IRE
1989,Hannah,F,74,93,0,Ireland,IRE
1989,Lucy,F,42,126,0,Ireland,IRE
1989,Chloe,F,72,97,0,Ireland,IRE
1989,Leah,F,44,123,0,Ireland,IRE
1989,Caoimhe,F,73,95,0,Ireland,IRE
1989,Niamh,F,499,6,0,Ireland,IRE
1989,Rachel,F,325,17,0,Ireland,IRE
1989,Anna,F,122,59,0,Ireland,IRE
1989,Jessica,F,144,44,0,Ireland,IRE
1989,Lauren,F,87,75,0,Ireland,IRE
1989,Molly,F,5,408,0,Ireland,IRE
1989,Rebecca,F,233,22,0,Ireland,IRE
1989,Saoirse,F,6,377,0,Ireland,IRE
1989,Roisin,F,168,32,0,Ireland,IRE
1989,Megan,F,77,89,0,Ireland,IRE
1989,Holly,F,24,186,0,Ireland,IRE
1989,Laura,F,716,2,0,Ireland,IRE
1989,Ellen,F,74,93,0,Ireland,IRE
1989,Aisling,F,375,13,0,Ireland,IRE
1989,Aine,F,173,29,0,Ireland,IRE
1989,Nicole,F,86,77,0,Ireland,IRE
1989,Clodagh,F,65,106,0,Ireland,IRE
1989,Erin,F,12,272,0,Ireland,IRE
1989,Eva,F,29,164,0,Ireland,IRE
1989,Olivia,F,37,138,0,Ireland,IRE
1989,Isabelle,F,7,353,0,Ireland,IRE
1989,Caitlin,F,5,408,0,Ireland,IRE
1989,Abigail,F,11,285,0,Ireland,IRE
1989,Tara,F,146,42,0,Ireland,IRE
1989,Katelyn,F,3,503,0,Ireland,IRE
1989,Julia,F,34,148,0,Ireland,IRE
1989,Shauna,F,70,101,0,Ireland,IRE
1989,Eimear,F,134,50,0,Ireland,IRE
1989,Sophia,F,7,353,0,Ireland,IRE
1989,Zoe,F,30,162,0,Ireland,IRE
1989,Kayleigh,F,25,183,0,Ireland,IRE
1989,Robyn,F,18,218,0,Ireland,IRE
1989,Mary,F,460,8,0,Ireland,IRE
1989,Maria,F,153,38,0,Ireland,IRE
1989,Orla,F,197,27,0,Ireland,IRE
1989,Alannah,F,3,503,0,Ireland,IRE
1989,Elizabeth,F,201,24,0,Ireland,IRE
1989,Aimee,F,47,118,0,Ireland,IRE
1989,Sinead,F,450,9,0,Ireland,IRE
1989,Isabel,F,4,445,0,Ireland,IRE
1989,Alexandra,F,21,200,0,Ireland,IRE
1989,Amber,F,6,377,0,Ireland,IRE
1989,Cara,F,12,272,0,Ireland,IRE
1989,Sadhbh,F,11,285,0,Ireland,IRE
1989,Shannon,F,8,332,0,Ireland,IRE
1989,Eve,F,11,285,0,Ireland,IRE
1989,Orlaith,F,22,192,0,Ireland,IRE
1989,Victoria,F,59,110,0,Ireland,IRE
1989,Maeve,F,79,86,0,Ireland,IRE
1989,Alice,F,47,118,0,Ireland,IRE
1989,Zara,F,16,228,0,Ireland,IRE
1989,Sara,F,51,115,0,Ireland,IRE
1989,Aoibhinn,F,3,503,0,Ireland,IRE
1989,Charlotte,F,36,141,0,Ireland,IRE
1989,Clara,F,25,183,0,Ireland,IRE
1989,Faye,F,7,353,0,Ireland,IRE
1989,Hazel,F,72,97,0,Ireland,IRE
1989,Isobel,F,6,377,0,Ireland,IRE
1989,Aoibheann,F,9,315,0,Ireland,IRE
1989,Muireann,F,15,240,0,Ireland,IRE
1989,Lara,F,4,445,0,Ireland,IRE
1989,Jennifer,F,437,10,0,Ireland,IRE
1989,Jane,F,82,82,0,Ireland,IRE
1989,Heather,F,31,158,0,Ireland,IRE
1989,Ruth,F,144,44,0,Ireland,IRE
1989,Grainne,F,156,37,0,Ireland,IRE
1989,Louise,F,330,16,0,Ireland,IRE
1989,Michaela,F,12,272,0,Ireland,IRE
1989,Michelle,F,482,7,0,Ireland,IRE
1989,Gemma,F,84,79,0,Ireland,IRE
1989,Alicia,F,10,300,0,Ireland,IRE
1989,Leona,F,41,129,0,Ireland,IRE
1989,Ailbhe,F,32,155,0,Ireland,IRE
1989,Alanna,F,7,353,0,Ireland,IRE
1989,Fiona,F,303,18,0,Ireland,IRE
1989,Meabh,F,8,332,0,Ireland,IRE
1989,Alison,F,166,33,0,Ireland,IRE
1989,Catherine,F,352,15,0,Ireland,IRE
1989,Danielle,F,242,21,0,Ireland,IRE
1989,Naomi,F,33,152,0,Ireland,IRE
1989,Nicola,F,222,23,0,Ireland,IRE
1989,Doireann,F,11,285,0,Ireland,IRE
1989,Lisa,F,511,5,0,Ireland,IRE
1989,Margaret,F,187,28,0,Ireland,IRE
1989,Siofra,F,6,377,0,Ireland,IRE
1989,Sorcha,F,31,158,0,Ireland,IRE
1989,Georgia,F,8,332,0,Ireland,IRE
1989,Jodie,F,10,300,0,Ireland,IRE
1989,Layla,F,3,503,0,Ireland,IRE
1989,Andrea,F,70,101,0,Ireland,IRE
1989,Kelly,F,132,51,0,Ireland,IRE
1989,Annie,F,14,250,0,Ireland,IRE
1989,Laoise,F,3,503,0,Ireland,IRE
1989,Naoise,F,5,408,0,Ireland,IRE
1989,Vanessa,F,37,138,0,Ireland,IRE
1989,Leanne,F,150,41,0,Ireland,IRE
1989,Alana,F,7,353,0,Ireland,IRE
1989,Chelsea,F,5,408,0,Ireland,IRE
1989,Claire,F,365,14,0,Ireland,IRE
1989,Emer,F,89,73,0,Ireland,IRE
1989,Siobhan,F,198,25,0,Ireland,IRE
1989,Hayley,F,29,164,0,Ireland,IRE
1989,Eleanor,F,36,141,0,Ireland,IRE
1989,Keelin,F,5,408,0,Ireland,IRE
1989,Shona,F,32,155,0,Ireland,IRE
1989,Casey,F,5,408,0,Ireland,IRE
1989,Jade,F,56,112,0,Ireland,IRE
1989,Keira,F,7,353,0,Ireland,IRE
1989,Carla,F,27,175,0,Ireland,IRE
1989,Kelsey,F,4,445,0,Ireland,IRE
1989,Kathleen,F,103,67,0,Ireland,IRE
1989,Cora,F,14,250,0,Ireland,IRE
1989,Rose,F,32,155,0,Ireland,IRE
1989,Bridget,F,89,73,0,Ireland,IRE
1989,Julie,F,80,83,0,Ireland,IRE
1989,Melissa,F,103,67,0,Ireland,IRE
1989,Natasha,F,76,90,0,Ireland,IRE
1989,Erica,F,33,152,0,Ireland,IRE
1989,Rachael,F,92,72,0,Ireland,IRE
1989,Jenna,F,15,240,0,Ireland,IRE
1989,Lucia,F,4,445,0,Ireland,IRE
1989,Stephanie,F,165,35,0,Ireland,IRE
1989,Christina,F,125,58,0,Ireland,IRE
1989,Cliodhna,F,17,224,0,Ireland,IRE
1989,Martha,F,22,192,0,Ireland,IRE
1989,Riona,F,5,408,0,Ireland,IRE
1989,Ashley,F,28,171,0,Ireland,IRE
1989,Amanda,F,198,25,0,Ireland,IRE
1989,Claudia,F,5,408,0,Ireland,IRE
1989,Dearbhla,F,13,263,0,Ireland,IRE
1989,Bronagh,F,15,240,0,Ireland,IRE
1989,Eadaoin,F,12,272,0,Ireland,IRE
1989,Kellie,F,42,126,0,Ireland,IRE
1989,Lydia,F,34,148,0,Ireland,IRE
1989,Nadia,F,10,300,0,Ireland,IRE
1989,Nora,F,34,148,0,Ireland,IRE
1989,Sasha,F,3,503,0,Ireland,IRE
1989,Lena,F,9,315,0,Ireland,IRE
1989,Nina,F,3,503,0,Ireland,IRE
1989,Aishling,F,39,132,0,Ireland,IRE
1989,Cliona,F,35,146,0,Ireland,IRE
1989,Kirsten,F,10,300,0,Ireland,IRE
1989,Nadine,F,37,138,0,Ireland,IRE
1989,Aideen,F,54,114,0,Ireland,IRE
1989,Helena,F,43,125,0,Ireland,IRE
1989,Juliette,F,3,503,0,Ireland,IRE
1989,Katherine,F,68,104,0,Ireland,IRE
1989,Patricia,F,119,60,0,Ireland,IRE
1989,Blathnaid,F,12,272,0,Ireland,IRE
1989,Diana,F,9,315,0,Ireland,IRE
1989,Joanna,F,31,158,0,Ireland,IRE
1989,Karen,F,280,19,0,Ireland,IRE
1989,Carly,F,17,224,0,Ireland,IRE
1989,Chantelle,F,6,377,0,Ireland,IRE
1989,Helen,F,103,67,0,Ireland,IRE
1989,Juliet,F,3,503,0,Ireland,IRE
1989,Marie,F,146,42,0,Ireland,IRE
1989,Sharon,F,130,52,0,Ireland,IRE
1989,Ashling,F,65,106,0,Ireland,IRE
1989,Edel,F,129,55,0,Ireland,IRE
1989,Kim,F,99,70,0,Ireland,IRE
1989,Ann,F,166,33,0,Ireland,IRE
1989,Elisha,F,6,377,0,Ireland,IRE
1989,Maebh,F,12,272,0,Ireland,IRE
1989,Natalie,F,85,78,0,Ireland,IRE
1989,Sally,F,16,228,0,Ireland,IRE
1989,Una,F,39,132,0,Ireland,IRE
1989,Avril,F,38,137,0,Ireland,IRE
1989,Caroline,F,144,44,0,Ireland,IRE
1989,Evelyn,F,34,148,0,Ireland,IRE
1989,Jill,F,15,240,0,Ireland,IRE
1989,Kara,F,3,503,0,Ireland,IRE
1989,Lia,F,7,353,0,Ireland,IRE
1989,Meadhbh,F,14,250,0,Ireland,IRE
1989,Neasa,F,7,353,0,Ireland,IRE
1989,Samantha,F,110,64,0,Ireland,IRE
1989,Kiera,F,8,332,0,Ireland,IRE
1989,Linda,F,128,57,0,Ireland,IRE
1989,Phoebe,F,5,408,0,Ireland,IRE
1989,Sabrina,F,50,116,0,Ireland,IRE
1989,Ailish,F,20,203,0,Ireland,IRE
1989,Kerri,F,18,218,0,Ireland,IRE
1989,Nikita,F,20,203,0,Ireland,IRE
1989,Sandra,F,83,80,0,Ireland,IRE
1989,Aislinn,F,19,212,0,Ireland,IRE
1989,Josephine,F,44,123,0,Ireland,IRE
1989,Joy,F,9,315,0,Ireland,IRE
1989,Karina,F,13,263,0,Ireland,IRE
1989,Mairead,F,114,62,0,Ireland,IRE
1989,Melanie,F,29,164,0,Ireland,IRE
1989,April,F,17,224,0,Ireland,IRE
1989,Beatrice,F,3,503,0,Ireland,IRE
1989,Carrie,F,27,175,0,Ireland,IRE
1989,Deirdre,F,151,39,0,Ireland,IRE
1989,Erika,F,9,315,0,Ireland,IRE
1989,Jemma,F,8,332,0,Ireland,IRE
1989,Joanne,F,111,63,0,Ireland,IRE
1989,Lorna,F,76,90,0,Ireland,IRE
1989,Nessa,F,3,503,0,Ireland,IRE
1989,Simone,F,15,240,0,Ireland,IRE
1989,Susan,F,130,52,0,Ireland,IRE
1989,Blaithin,F,4,445,0,Ireland,IRE
1989,Caitriona,F,73,95,0,Ireland,IRE
1989,Eilish,F,16,228,0,Ireland,IRE
1989,Esther,F,6,377,0,Ireland,IRE
1989,Jasmin,F,3,503,0,Ireland,IRE
1989,Kerry,F,7,353,0,Ireland,IRE
1989,Meghan,F,20,203,0,Ireland,IRE
1989,Serena,F,14,250,0,Ireland,IRE
1989,Suzanne,F,80,83,0,Ireland,IRE
1989,Veronica,F,14,250,0,Ireland,IRE
1989,Ashleigh,F,9,315,0,Ireland,IRE
1989,Brid,F,30,162,0,Ireland,IRE
1989,Clare,F,143,48,0,Ireland,IRE
1989,Dawn,F,35,146,0,Ireland,IRE
1989,Deborah,F,97,71,0,Ireland,IRE
1989,Enya,F,8,332,0,Ireland,IRE
1989,Jamie,F,39,132,0,Ireland,IRE
1989,Jenny,F,11,285,0,Ireland,IRE
1989,Kathryn,F,36,141,0,Ireland,IRE
1989,Martina,F,87,75,0,Ireland,IRE
1989,Miriam,F,36,141,0,Ireland,IRE
1989,Orlagh,F,16,228,0,Ireland,IRE
1989,Rebekah,F,5,408,0,Ireland,IRE
1989,Rosa,F,5,408,0,Ireland,IRE
1989,Angela,F,42,126,0,Ireland,IRE
1989,Angelina,F,6,377,0,Ireland,IRE
1989,Anne,F,129,55,0,Ireland,IRE
1989,Caoilfhionn,F,4,445,0,Ireland,IRE
1989,Eileen,F,71,99,0,Ireland,IRE
1989,Francesca,F,3,503,0,Ireland,IRE
1989,Jodi,F,4,445,0,Ireland,IRE
1989,Johanna,F,24,186,0,Ireland,IRE
1989,Madeleine,F,5,408,0,Ireland,IRE
1989,Shonagh,F,4,445,0,Ireland,IRE
1989,Stacey,F,118,61,0,Ireland,IRE
1989,Tiffany,F,3,503,0,Ireland,IRE
1989,Anastasia,F,3,503,0,Ireland,IRE
1989,Cathy,F,18,218,0,Ireland,IRE
1989,Gillian,F,144,44,0,Ireland,IRE
1989,Kerrie,F,15,240,0,Ireland,IRE
1989,Kiara,F,15,240,0,Ireland,IRE
1989,Louisa,F,6,377,0,Ireland,IRE
1989,Madeline,F,7,353,0,Ireland,IRE
1989,Noelle,F,41,129,0,Ireland,IRE
1989,Valerie,F,28,171,0,Ireland,IRE
1989,Dayna,F,7,353,0,Ireland,IRE
1989,Diane,F,20,203,0,Ireland,IRE
1989,Donna,F,137,49,0,Ireland,IRE
1989,Genevieve,F,7,353,0,Ireland,IRE
1989,Julianne,F,12,272,0,Ireland,IRE
1989,Katy,F,6,377,0,Ireland,IRE
1989,Kimberly,F,9,315,0,Ireland,IRE
1989,Kristina,F,3,503,0,Ireland,IRE
1989,Leanna,F,9,315,0,Ireland,IRE
1989,Maire,F,22,192,0,Ireland,IRE
1989,Olga,F,3,503,0,Ireland,IRE
1989,Pearl,F,7,353,0,Ireland,IRE
1989,Rosemary,F,22,192,0,Ireland,IRE
1989,Seana,F,3,503,0,Ireland,IRE
1989,Vivienne,F,11,285,0,Ireland,IRE
1989,Zarah,F,4,445,0,Ireland,IRE
1989,Amie,F,22,192,0,Ireland,IRE
1989,Bernadette,F,56,112,0,Ireland,IRE
1989,Bronwyn,F,3,503,0,Ireland,IRE
1989,Carol,F,78,87,0,Ireland,IRE
1989,Catriona,F,64,108,0,Ireland,IRE
1989,Dara,F,8,332,0,Ireland,IRE
1989,Jacqueline,F,78,87,0,Ireland,IRE
1989,Jayne,F,11,285,0,Ireland,IRE
