Year,Names,Sex,Count,Ranks
2018,Hasan,M,,
2018,Iarla,M,35.0,165.0
2018,Ignas,M,,
2018,Isa,M,,
2018,Isaiah,M,8.0,435.0
2018,Jago,M,,
2018,Jaydon,M,,
2018,Jia,M,,
2018,Joao,M,,
2018,Johan,M,4.0,635.0
2018,John Paul,M,5.0,572.0
2018,Jon,M,,
2018,Jose,M,,
2018,Juan,M,3.0,749.0
2018,Julius,M,,
2018,Kade,M,8.0,435.0
2018,Kaelem,M,,
2018,Kailum,M,5.0,572.0
2018,Kajetan,M,,
2018,Kalen,M,,
2018,Kaylum,M,5.0,572.0
2018,Keagan,M,4.0,635.0
2018,Kean,M,,
2018,Keanu,M,,
2018,Keelin,M,,
2018,Kehinde,M,,
2018,Kenan,M,,
2018,Kevinas,M,4.0,635.0
2018,Khalid,M,6.0,520.0
2018,Khalil,M,,
2018,Kiernan,M,,
2018,King,M,,
2018,Kris,M,,
2018,Kurt,M,,
2018,Kurtis,M,,
2018,Kyron,M,7.0,471.0
2018,Lachlan,M,12.0,329.0
2018,Lincoln,M,11.0,350.0
2018,Lochlainn,M,8.0,435.0
2018,Loic,M,,
2018,Lorenzo,M,7.0,471.0
2018,Lucca,M,7.0,471.0
2018,Maitiu,M,,
2018,Maksims,M,,
2018,Maksym,M,,
2018,Malik,M,,
2018,Manus,M,4.0,635.0
2018,Matei,M,20.0,247.0
2018,Mel,M,,
2018,Micah,M,5.0,572.0
2018,Milosz,M,3.0,749.0
2018,Muiris,M,,
2018,Mustapha,M,,
2018,Nash,M,,
2018,Orin,M,,
2018,Paidi,M,,
2018,Paraic,M,,
2018,Paulius,M,,
2018,Pavel,M,,
2018,Precious,M,,
2018,Quin,M,4.0,635.0
2018,Ralph,M,5.0,572.0
2018,Reese,M,3.0,749.0
2018,Rehan,M,,
2018,Remi,M,3.0,749.0
2018,Rick,M,,
2018,Rion,M,,
2018,Roger,M,,
2018,Rohan,M,7.0,471.0
2018,Ronin,M,,
2018,Ruan,M,8.0,435.0
2018,Rudi,M,,
2018,Saad,M,,
2018,Sammy,M,3.0,749.0
2018,Tadg,M,3.0,749.0
2018,Taidhg,M,,
2018,Tajus,M,5.0,572.0
2018,Theodor,M,6.0,520.0
2018,Tiago,M,4.0,635.0
2018,Timmy,M,3.0,749.0
2018,Tommie,M,6.0,520.0
2018,Torin,M,6.0,520.0
2018,Tristian,M,,
2018,Tymon,M,23.0,231.0
2018,Tymoteusz,M,15.0,291.0
2018,Tyrone,M,,
2018,Vakaris,M,,
2018,Vladislav,M,3.0,749.0
2018,Walter,M,3.0,749.0
2018,Wisdom,M,,
2018,Xander,M,9.0,401.0
2018,Yusuf,M,5.0,572.0
2018,Zane,M,4.0,635.0
2018,Zayd,M,3.0,749.0
2018,Ze,M,,
2018,Zi Hao,M,,
2018,Zihan,M,,
2018,Jun,M,,
2018,Abdelrahman,M,,
2018,Adem,M,,
2018,Adrians,M,6.0,520.0
2018,Aidas,M,,
2018,Alastair,M,,
2018,Alec,M,3.0,749.0
2018,Alejandro,M,4.0,635.0
2018,Aleksandr,M,5.0,572.0
2018,Alexandr,M,,
2018,Alistair,M,,
2018,Ameer,M,,
2018,Amos,M,4.0,635.0
2018,Anand,M,,
2018,Andrius,M,,
2018,Aonghus,M,,
2018,Arian,M,,
2018,Arman,M,5.0,572.0
2018,Arminas,M,4.0,635.0
2018,Aronas,M,8.0,435.0
2018,Asher,M,5.0,572.0
2018,Avram,M,3.0,749.0
2018,Barney,M,,
2018,Barra,M,5.0,572.0
2018,Bartholomew,M,,
2018,Basil,M,,
2018,Benedict,M,,
2018,Bernie,M,4.0,635.0
2018,Blaise,M,3.0,749.0
2018,Blessing,M,,
2018,Bob,M,,
2018,Borys,M,7.0,471.0
2018,Brajan,M,,
2018,Brandan,M,,
2018,Brayan,M,,
2018,Cai,M,,
2018,Caiden,M,14.0,306.0
2018,Cailean,M,,
2018,Caine,M,,
2018,Calan,M,,
2018,Calem,M,,
2018,Camden,M,,
2018,Camron,M,,
2018,Carter,M,31.0,180.0
2018,Chad,M,,
2018,Cianan,M,,
2018,Ciarain,M,,
2018,Codey,M,,
2018,Codie,M,,
2018,Collin,M,,
2018,Connell,M,,
2018,Cooper,M,43.0,142.0
2018,Criostoir,M,,
2018,Culann,M,11.0,350.0
2018,Cyprian,M,,
2018,Danann,M,4.0,635.0
2018,Danial,M,,
2018,Danil,M,,
2018,Dante,M,4.0,635.0
2018,Darra,M,,
2018,Darryl,M,,
2018,Dave,M,3.0,749.0
2018,Davis,M,,
2018,Dawson,M,8.0,435.0
2018,Dayle,M,,
2018,Dayne,M,,
2018,Deivid,M,,
2018,Deniz,M,,
2018,Dexter,M,3.0,749.0
2018,Domantas,M,,
2018,Drake,M,,
2018,Dylon,M,,
2018,Edan,M,,
2018,Edvardas,M,,
2018,Egor,M,,
2018,Eimantas,M,,
2018,Elisei,M,,
2018,Elvin,M,,
2018,Elvis,M,,
2018,Enrique,M,3.0,749.0
2018,Erick,M,,
2018,Erin,M,,
2018,Eunan,M,,
2018,Ezekiel,M,,
2018,Fabio,M,,
2018,Faustas,M,,
2018,Favour,M,,
2018,Felipe,M,,
2018,Fiach,M,4.0,635.0
2018,Finley,M,13.0,318.0
2018,Finnian,M,6.0,520.0
2018,Franklin,M,,
2018,Garbhan,M,,
2018,Garrett,M,,
2018,Geoff,M,,
2018,Godwin,M,,
2018,Graeme,M,,
2018,Grant,M,,
2018,Hadi,M,3.0,749.0
2018,Hao,M,,
2018,Harris,M,5.0,572.0
2018,Hunter,M,62.0,106.0
2018,Ilya,M,,
2018,Ioan,M,,
2018,Issac,M,4.0,635.0
2018,Jakob,M,3.0,749.0
2018,Jamal,M,3.0,749.0
2018,Janis,M,,
2018,Jasper,M,15.0,291.0
2018,Jeaic,M,,
2018,Jean,M,,
2018,Jed,M,,
2018,Jeff,M,,
2018,Jessie,M,,
2018,Jethro,M,,
2018,Joris,M,,
2018,Josef,M,,
2018,Aaran,M,,
2018,Aarav,M,6.0,520.0
2018,Aaryan,M,,
2018,Abdirahman,M,,
2018,Abdulrahman,M,3.0,749.0
2018,Abraham,M,,
2018,Adas,M,,
2018,Aden,M,3.0,749.0
2018,Adomas,M,,
2018,Adrianas,M,,
2018,Aengus,M,,
2018,Ailbe,M,5.0,572.0
2018,Aj,M,,
2018,Aleksandrs,M,,
2018,Alessio,M,3.0,749.0
2018,Alexey,M,,
2018,Andi,M,,
2018,Andres,M,,
2018,Anish,M,,
2018,Aodh,M,9.0,401.0
2018,Arjun,M,,
2018,Arlo,M,59.0,111.0
2018,Armani,M,,
2018,Armin,M,,
2018,Artem,M,,
2018,Artyom,M,,
2018,Asa,M,,
2018,Ashley,M,3.0,749.0
2018,Aston,M,,
2018,Ayan,M,,
2018,Ayden,M,4.0,635.0
2018,Bence,M,,
2018,Bentley,M,,
2018,Bobbie,M,3.0,749.0
2018,Bodhi,M,18.0,262.0
2018,Boris,M,,
2018,Bowie,M,8.0,435.0
2018,Bradan,M,,
2018,Brax,M,,
2018,Braxton,M,10.0,369.0
2018,Brodie,M,10.0,369.0
2018,Brogan,M,9.0,401.0
2018,Bruce,M,4.0,635.0
2018,Cailan,M,,
2018,Canice,M,,
2018,Caomhan,M,,
2018,Carson,M,24.0,224.0
2018,Casper,M,6.0,520.0
2018,Cassian,M,,
2018,Chase,M,4.0,635.0
2018,Che,M,,
2018,Coby,M,5.0,572.0
2018,Colton,M,4.0,635.0
2018,Cuinn,M,,
2018,Darach,M,4.0,635.0
2018,Davi,M,,
2018,Davy,M,,
2018,Denas,M,,
2018,Domas,M,3.0,749.0
2018,Dorian,M,3.0,749.0
2018,Douglas,M,3.0,749.0
2018,Eason,M,,
2018,Edmond,M,6.0,520.0
2018,Eduardo,M,,
2018,Edvinas,M,,
2018,Eibhear,M,,
2018,Ely,M,,
2018,Enzo,M,8.0,435.0
2018,Etienne,M,,
2018,Evanas,M,3.0,749.0
2018,Ezra,M,38.0,157.0
2018,Faolan,M,,
2018,Feliks,M,,
2018,Fletcher,M,8.0,435.0
2018,Francie,M,5.0,572.0
2018,Franek,M,,
2018,Geoffrey,M,,
2018,Giacomo,M,,
2018,Grzegorz,M,,
2018,Gustas,M,3.0,749.0
2018,Hari,M,,
2018,Haris,M,4.0,635.0
2018,Harold,M,,
2018,Heath,M,,
2018,Hector,M,3.0,749.0
2018,Hudson,M,11.0,350.0
2018,Hughie,M,6.0,520.0
2018,Hussein,M,,
2018,Iarlaith,M,32.0,177.0
2018,Immanuel,M,,
2018,Iollan,M,,
2018,Jace,M,14.0,306.0
2018,Jai,M,,
2018,Jaxon,M,64.0,103.0
2018,Jaxson,M,19.0,257.0
2018,Jaydan,M,,
2018,Jensen,M,,
2018,Jenson,M,6.0,520.0
2018,Jer,M,,
2018,Jermaine,M,,
2018,Jokubas,M,4.0,635.0
2018,Juliusz,M,,
2018,Kacey,M,,
2018,Kael,M,,
2018,Kaiden,M,24.0,224.0
2018,Kain,M,,
2018,Karim,M,,
2018,Kasey,M,,
2018,Kasper,M,,
2018,Kayne,M,,
2018,Keilan,M,,
2018,Kellan,M,,
2018,Kirill,M,4.0,635.0
2018,Koby,M,5.0,572.0
2018,Kody,M,8.0,435.0
2018,Konstantin,M,,
2018,Korey,M,,
2018,Kristupas,M,3.0,749.0
2018,Ksawery,M,3.0,749.0
2018,Kye,M,,
2018,Layton,M,5.0,572.0
2018,Leeroy,M,,
2018,Levente,M,,
2018,Leyton,M,,
2018,Lochlan,M,8.0,435.0
2018,Lucian,M,,
2018,Macdara,M,5.0,572.0
2018,Maddox,M,,
2018,Maison,M,5.0,572.0
2018,Malcolm,M,,
2018,Mannix,M,4.0,635.0
2018,Manuel,M,,
2018,Markas,M,4.0,635.0
2018,Mate,M,,
2018,Matej,M,4.0,635.0
2018,Mateo,M,19.0,257.0
2018,Matiss,M,,
2018,Matthias,M,7.0,471.0
2018,Matus,M,,
2018,Maxime,M,,
2018,Maximillian,M,,
2018,Mayson,M,,
2018,Mckenzie,M,,
2018,Mihail,M,,
2018,Mikhail,M,,
2018,Miles,M,12.0,329.0
2018,Miley,M,,
2018,Moise,M,4.0,635.0
2018,Moses,M,,
2018,Mylo,M,10.0,369.0
2018,Neitas,M,,
2018,Nelson,M,,
2018,Nikolas,M,10.0,369.0
2018,Noe,M,,
2018,Nolan,M,,
2018,Oliwer,M,,
2018,Olly,M,13.0,318.0
2018,Omar,M,11.0,350.0
2018,Omer,M,4.0,635.0
2018,Oskaras,M,,
2018,Parker,M,25.0,216.0
2018,Pat,M,4.0,635.0
2018,Patrik,M,,
2018,Paudi,M,,
2018,Paudie,M,6.0,520.0
2018,Phoenix,M,12.0,329.0
2018,Radoslaw,M,,
2018,Rafal,M,3.0,749.0
2018,Rares,M,5.0,572.0
2018,Ray,M,3.0,749.0
2018,Reagan,M,,
2018,Rex,M,4.0,635.0
2018,Ricco,M,,
2018,Richie,M,,
2018,Rionn,M,,
2018,Rodrigo,M,4.0,635.0
2018,Rogan,M,6.0,520.0
2018,Rojus,M,,
2018,Romeo,M,,
2018,Rua,M,9.0,401.0
2018,Ruari,M,,
2018,Rueben,M,,
2018,Rufus,M,,
2018,Rupert,M,4.0,635.0
2018,Rylan,M,,
2018,Rylee,M,4.0,635.0
2018,Ryley,M,,
2018,Safwan,M,,
2018,Samir,M,3.0,749.0
2018,Seanie,M,4.0,635.0
2018,Sebastien,M,,
2018,Seimi,M,,
2018,Sonnie,M,4.0,635.0
2018,Sorin,M,3.0,749.0
2018,Spencer,M,,
2018,Stanley,M,6.0,520.0
2018,Steve,M,,
2018,Sultan,M,,
2018,Sylwester,M,,
2018,Tarik,M,,
2018,Teddy,M,39.0,151.0
2018,Teo,M,4.0,635.0
2018,Thaddeus,M,,
2018,Tighe,M,,
2018,Tj,M,,
2018,Tobiasz,M,8.0,435.0
2018,Tomas Og,M,,
2018,Tommaso,M,,
2018,Tommy Lee,M,,
2018,Tommy-Lee,M,,
2018,Umar,M,3.0,749.0
2018,Yannis,M,4.0,635.0
2018,Youcef,M,,
2018,Younes,M,,
2018,Yousef,M,,
2018,Youssef,M,3.0,749.0
2018,Zaid,M,3.0,749.0
2018,Zain,M,4.0,635.0
2018,Zakaria,M,,
2018,Zayn,M,18.0,262.0
2018,A.J.,M,,
2018,Aayan,M,,
2018,Abdallah,M,3.0,749.0
2018,Abdel,M,,
2018,Abhinav,M,,
2018,Abiel,M,,
2018,Abiola,M,,
2018,Adamas,M,,
2018,Adedamola,M,,
2018,Adeola,M,,
2018,Adeoluwa,M,,
2018,Adeshola,M,,
2018,Adnan,M,,
2018,Adrijus,M,,
2018,Ahad,M,,
2018,Akeem,M,,
2018,Al,M,,
2018,Alain,M,,
2018,Alberto,M,,
2018,Albin,M,,
2018,Aleksandar,M,,
2018,Alekss,M,,
2018,Alen,M,,
2018,Alif,M,,
2018,Alin,M,,
2018,Aloysius,M,,
2018,Alphonsus,M,,
2018,Alwin,M,,
2018,Aman,M,,
2018,Amar,M,3.0,749.0
2018,Ambrose,M,,
2018,Ameen,M,,
2018,Amine,M,,
2018,Amr,M,,
2018,Anderson,M,,
2018,Andrea,M,,
2018,Andrejs,M,,
2018,Andrey,M,,
2018,Andris,M,,
2018,Anes,M,,
2018,Angel,M,,
2018,Antoin,M,,
2018,Antony,M,3.0,749.0
2018,Anuar,M,,
2018,Arav,M,,
2018,Arda,M,,
2018,Arif,M,,
2018,Arijus,M,4.0,635.0
2018,Arnav,M,,
2018,Arnold,M,,
2018,Artiom,M,,
2018,Artis,M,,
2018,Artjom,M,,
2018,Arun,M,,
2018,Ata,M,,
2018,Aubrey,M,,
2018,Augustas,M,,
2018,Augustine,M,,
2018,Auryn,M,,
2018,Austen,M,,
2018,Aydin,M,4.0,635.0
2018,Ayman,M,4.0,635.0
2018,Ayobami,M,,
2018,Ayomide,M,,
2018,Ayomikun,M,,
2018,Ayoola,M,,
2018,Ayooluwa,M,,
2018,Ayrton,M,,
2018,Azlan,M,6.0,520.0
2018,Baby,M,,
2018,Barnabas,M,,
2018,Basit,M,,
2018,Bastian,M,,
2018,Beni,M,,
2018,Benjamen,M,,
2018,Benny,M,4.0,635.0
2018,Bobbi,M,,
2018,Bogdan,M,4.0,635.0
2018,Braden,M,,
2018,Brain,M,,
2018,Breen,M,,
2018,Brien,M,,
2018,Bronson,M,,
2018,Bryn,M,,
2018,Byran,M,,
2018,Cadan,M,,
2018,Caeden,M,,
2018,Caelen,M,,
2018,Caelin,M,,
2018,Caelum,M,,
2018,Cahal,M,,
2018,Cailim,M,,
2018,Cairan,M,,
2018,Callam,M,,
2018,Camillus,M,,
2018,Caoimhghin,M,,
2018,Caolin,M,,
2018,Carlo,M,,
2018,Carraig,M,,
2018,Carthach,M,,
2018,Catalin,M,,
2018,Cathair,M,,
2018,Cathan,M,,
2018,Caylem,M,,
2018,Cecil,M,,
2018,Ceilim,M,,
2018,Ceilum,M,,
2018,Cein,M,,
2018,Cezary,M,,
2018,Chen,M,,
2018,Chesney,M,,
2018,Chidera,M,,
2018,Chidozie,M,,
2018,Chidubem,M,,
2018,Christiano,M,,
2018,Christophe,M,,
2018,Chukwuebuka,M,,
2018,Chukwuemeka,M,,
2018,Cialan,M,,
2018,Cieran,M,,
2018,Cilian,M,,
2018,Cillin,M,,
2018,Clement,M,,
2018,Clifford,M,,
2018,Clive,M,,
2018,Coady,M,,
2018,Coilin,M,,
2018,Coleman,M,,
2018,Colmcille,M,,
2018,Columba,M,,
2018,Conail,M,,
2018,Conaill,M,,
2018,Conaire,M,,
2018,Conleth,M,,
2018,Connal,M,,
2018,Connall,M,,
2018,Connie,M,,
2018,Constantin,M,,
2018,Coran,M,,
2018,Cori,M,,
2018,Corin,M,,
2018,Corrie,M,,
2018,Cosmin,M,,
2018,Cristiano,M,,
2018,Cruz,M,4.0,635.0
2018,Cyril,M,,
2018,Daimhin,M,,
2018,Dakota,M,,
2018,Dalton,M,,
2018,Damilola,M,,
2018,Danas,M,,
2018,Danielis,M,,
2018,Daniil,M,,
2018,Danila,M,,
2018,Danish,M,,
2018,Daniyal,M,,
2018,Dannan,M,,
2018,Danyl,M,,
2018,Darby,M,,
2018,Darian,M,,
2018,Dario,M,,
2018,Dariusz,M,,
2018,Darran,M,,
2018,Darrell,M,,
2018,Deacon,M,,
2018,Deaglan,M,,
2018,Deane,M,,
2018,Deegan,M,,
2018,Deion,M,,
2018,Deivids,M,,
2018,Delvin,M,,
2018,Dereck,M,,
2018,Derick,M,,
2018,Dermott,M,,
2018,Derrick,M,,
2018,Devlin,M,,
2018,Devyn,M,,
2018,Dhruv,M,,
2018,Dilan,M,3.0,749.0
2018,Dillion,M,,
2018,Diyon,M,,
2018,Dmitrij,M,,
2018,Doire,M,,
2018,Domeniks,M,,
2018,Dominiks,M,,
2018,Domnick,M,,
2018,Donald,M,,
2018,Donovan,M,,
2018,Dualta,M,4.0,635.0
2018,Duane,M,,
2018,Duncan,M,,
2018,Dziugas,M,,
2018,Eabhan,M,,
2018,Eammon,M,,
2018,Edgar,M,4.0,635.0
2018,Edgars,M,,
2018,Eduards,M,,
2018,Edvards,M,,
2018,Edvin,M,,
2018,Efraim,M,,
2018,Eghosa,M,,
2018,Ehan,M,,
2018,Ehtan,M,,
2018,Elijus,M,,
2018,Eliot,M,,
2018,Elisha,M,,
2018,Ella,M,,
2018,Elton,M,,
2018,Emile,M,,
2018,Emilijus,M,,
2018,Emre,M,,
2018,Errol,M,,
2018,Ervinas,M,,
2018,Erwin,M,,
2018,Eshan,M,,
2018,Ethon,M,,
2018,Ewen,M,,
2018,Eyad,M,,
2018,Fabien,M,,
2018,Fachtna,M,,
2018,Faelan,M,,
2018,Fahd,M,,
2018,Fareed,M,,
2018,Faris,M,,
2018,Faruq,M,,
2018,Fawaz,M,,
2018,Feargal,M,,
2018,Federico,M,,
2018,Finbar,M,4.0,635.0
2018,Finnbarr,M,,
2018,Flannan,M,,
2018,Flinn,M,,
2018,Florin,M,,
2018,Floyd,M,,
2018,Fortune,M,,
2018,Fraser,M,,
2018,Fredrick,M,,
2018,Gabriels,M,,
2018,Garett,M,,
2018,Garreth,M,,
2018,Garvin,M,,
2018,Gavan,M,,
2018,Gene,M,,
2018,Gerrard,M,,
2018,Gethin,M,,
2018,Gianluca,M,,
2018,Gift,M,,
2018,Gilbert,M,,
2018,Gino,M,,
2018,Giuseppe,M,,
2018,Gleb,M,,
2018,Glory,M,,
2018,Glynn,M,,
2018,Gordan,M,,
2018,Greg,M,,
2018,Griffin,M,5.0,572.0
2018,Gus,M,,
2018,Gustavo,M,,
2018,Gustaw,M,,
2018,Habeeb,M,,
2018,Haiden,M,,
2018,Haider,M,3.0,749.0
2018,Hamid,M,,
2018,Hamish,M,,
2018,Hank,M,,
2018,Hao Yu,M,,
2018,Haroldas,M,,
2018,Harper,M,,
2018,Harun,M,,
2018,Hashim,M,3.0,749.0
2018,Herbert,M,,
2018,Herkus,M,4.0,635.0
2018,Howard,M,,
2018,Humphrey,M,,
2018,Humza,M,,
2018,Hussain,M,3.0,749.0
2018,Iacov,M,,
2018,Iarfhlaith,M,3.0,749.0
2018,Ibraheem,M,3.0,749.0
2018,Idris,M,3.0,749.0
2018,Ifeoluwa,M,,
2018,Ignatius,M,,
2018,Ilias,M,,
2018,Illan,M,,
2018,Imran,M,,
2018,Ion,M,,
2018,Ionatan,M,,
2018,Iosua,M,,
2018,Irfan,M,,
2018,Isac,M,,
2018,Ishaan,M,,
2018,Ismail,M,,
2018,Israel,M,,
2018,Isreal,M,,
2018,Ivo,M,,
2018,Ivor,M,,
2018,Iwo,M,,
2018,Izaac,M,,
2018,Izaan,M,,
2018,Jackie,M,,
2018,Jacques,M,3.0,749.0
2018,Jade,M,,
2018,Jafar,M,,
2018,Jaime,M,,
2018,Jamie-Lee,M,,
2018,Jarleth,M,,
2018,Jarod,M,,
2018,Jas,M,,
2018,Javier,M,,
2018,Jawad,M,,
2018,Jayce,M,10.0,369.0
2018,Jefferson,M,,
2018,Jeffery,M,,
2018,Jeremi,M,,
2018,Jj,M,,
2018,Joachim,M,,
2018,Joaquin,M,,
2018,Johann,M,,
2018,Johnathon,M,,
2018,John-Paul,M,,
2018,Jonatan,M,,
2018,Jonathon,M,,
2018,Jordon,M,,
2018,Josiah,M,3.0,749.0
2018,Jospeh,M,,
2018,Jozef,M,3.0,749.0
2018,Jubril,M,,
2018,Jules,M,,
2018,Julien,M,,
2018,Jun Wei,M,,
2018,Junior,M,6.0,520.0
2018,Justas,M,,
2018,Kaelan,M,3.0,749.0
2018,Kaelin,M,,
2018,Kaelum,M,,
2018,Kaide,M,,
2018,Kailin,M,,
2018,Kallan,M,,
2018,Kamal,M,,
2018,Kameron,M,,
2018,Kareem,M,3.0,749.0
2018,Karlis,M,,
2018,Karolis,M,,
2018,Karson,M,3.0,749.0
2018,Kasparas,M,,
2018,Kauan,M,,
2018,Kaya,M,,
2018,Keiran,M,,
2018,Kelly,M,,
2018,Ken,M,,
2018,Kenechukwu,M,,
2018,Kennedy,M,,
2018,Kenny,M,3.0,749.0
2018,Kenzo,M,,
2018,Kevan,M,,
2018,Kevins,M,,
2018,Kielan,M,,
2018,Kieron,M,,
2018,Kim,M,,
2018,Kingsley,M,4.0,635.0
2018,Klaidas,M,,
2018,Klaudiusz,M,,
2018,Kobi,M,5.0,572.0
2018,Kodi,M,4.0,635.0
2018,Konstanty,M,,
2018,Kordian,M,,
2018,Korneliusz,M,,
2018,Kory,M,,
2018,Kristaps,M,,
2018,Kristofers,M,,
2018,Kryspin,M,,
2018,Ksawier,M,,
2018,Kyal,M,,
2018,Kylian,M,,
2018,Lachlann,M,,
2018,Lance,M,,
2018,Lateef,M,,
2018,Lauris,M,,
2018,Laurynas,M,,
2018,Leandro,M,,
2018,Lemuel,M,,
2018,Lenny,M,7.0,471.0
2018,Leonidas,M,,
2018,Lesley,M,,
2018,Leslie,M,,
2018,Liam Og,M,,
2018,Lionel,M,,
2018,Lleyton,M,,
2018,Lloyd,M,,
2018,Loughlin,M,,
2018,Lucien,M,,
2018,Lughaidh,M,3.0,749.0
2018,Lui,M,,
2018,Mackenzie,M,,
2018,Mahad,M,,
2018,Mahmoud,M,,
2018,Maidhc,M,,
2018,Mairtin,M,,
2018,Majus,M,4.0,635.0
2018,Mantas,M,,
2018,Marat,M,,
2018,Marcas,M,,
2018,Marceli,M,,
2018,Marian,M,,
2018,Marin,M,,
2018,Marius,M,3.0,749.0
2018,Marks,M,,
2018,Marley,M,7.0,471.0
2018,Marlon,M,,
2018,Martins,M,,
2018,Marty,M,,
2018,Marvellous,M,,
2018,Marvin,M,,
2018,Matheus,M,,
2018,Mathias,M,,
2018,Mathieu,M,,
2018,Matias,M,3.0,749.0
2018,Matthieu,M,,
2018,Mattia,M,3.0,749.0
2018,Mattias,M,,
2018,Mattie,M,3.0,749.0
2018,Matvey,M,,
2018,Maverick,M,3.0,749.0
2018,Maxx,M,,
2018,Maxymilian,M,,
2018,Md,M,3.0,749.0
2018,Medalion,M,,
2018,Melvin,M,,
2018,Mervyn,M,,
2018,Micahel,M,,
2018,Miceal,M,,
2018,Michael John,M,,
2018,Michael Junior,M,,
2018,Michel,M,,
2018,Mick,M,,
2018,Mihai,M,,
2018,Mikael,M,,
2018,Mikie,M,,
2018,Miracle,M,,
2018,Mirza,M,,
2018,Mitchel,M,,
2018,Mitchell,M,3.0,749.0
2018,Mohamad,M,3.0,749.0
2018,Mohsin,M,,
2018,Mortimer,M,,
2018,Moyosoreoluwa,M,,
2018,Muaz,M,,
2018,Musa,M,4.0,635.0
2018,Nabil,M,,
2018,Naglis,M,,
2018,Naill,M,,
2018,Nana,M,,
2018,Nasim,M,,
2018,Natas,M,,
2018,Nate,M,3.0,749.0
2018,Nathanael,M,,
2018,Nathen,M,,
2018,Nazar,M,,
2018,Neel,M,,
2018,Neilas,M,,
2018,Neill,M,,
2018,Neo,M,,
2018,Nevan,M,,
2018,Neville,M,,
2018,Nevin,M,,
2018,Nial,M,,
2018,Nickolas,M,,
2018,Nico,M,3.0,749.0
2018,Nicolae,M,,
2018,Nigel,M,,
2018,Nikas,M,,
2018,Nikolai,M,,
2018,Nnamdi,M,,
2018,Noa,M,,
2018,Norman,M,,
2018,Nosakhare,M,,
2018,Obinna,M,,
2018,Odin,M,7.0,471.0
2018,Oktawian,M,,
2018,Olalekan,M,,
2018,Olamide,M,,
2018,Olanrewaju,M,,
2018,Olaoluwa,M,,
2018,Olasubomi,M,,
2018,Oleg,M,,
2018,Olin,M,,
2018,Olufemi,M,,
2018,Olumide,M,,
2018,Oluwa,M,,
2018,Oluwadamilare,M,,
2018,Oluwadamilola,M,,
2018,Oluwafemi,M,,
2018,Oluwaferanmi,M,,
2018,Oluwamayowa,M,,
2018,Oluwapelumi,M,,
2018,Oluwasegun,M,,
2018,Oluwaseun,M,,
2018,Oluwaseyi,M,,
2018,Oluwasijibomi,M,,
2018,Oluwatamilore,M,,
2018,Oluwatimilehin,M,,
2018,Oluwatimileyin,M,,
2018,Oluwatobi,M,,
2018,Oluwatobiloba,M,,
2018,Oluwatomiwa,M,,
2018,Oluwatosin,M,,
2018,Ondrej,M,,
2018,Onyekachi,M,,
2018,Oren,M,,
2018,Oreoluwa,M,,
2018,Orestas,M,,
2018,Orran,M,,
2018,Orrin,M,,
2018,Osama,M,,
2018,Osgar,M,,
2018,Pablo,M,,
2018,Packie,M,,
2018,Padhraic,M,,
2018,Padraigh,M,,
2018,Pascal,M,,
2018,Paschal,M,,
2018,Patsy,M,,
2018,Pete,M,3.0,749.0
2018,Piaras,M,,
2018,Pierre,M,,
2018,Pio,M,,
2018,Promise,M,,
2018,Przemyslaw,M,,
2018,Qasim,M,3.0,749.0
2018,Quentin,M,,
2018,Quillan,M,,
2018,Quincy,M,,
2018,Radu,M,,
2018,Rahul,M,,
2018,Raja,M,,
2018,Rakib,M,,
2018,Ralfs,M,3.0,749.0
2018,Rasheed,M,,
2018,Rayyan,M,4.0,635.0
2018,Razvan,M,,
2018,Redmond,M,3.0,749.0
2018,Reginald,M,,
2018,Reid,M,,
2018,Remy,M,9.0,401.0
2018,Rene,M,3.0,749.0
2018,Rhian,M,,
2018,Rhyan,M,,
2018,Ricards,M,,
2018,Riccardo,M,,
2018,Ridwan,M,,
2018,Rihards,M,,
2018,Ritchie,M,,
2018,River,M,,
2018,Roarke,M,,
2018,Robyn,M,,
2018,Roderick,M,,
2018,Rodger,M,,
2018,Rodhan,M,,
2018,Roland,M,3.0,749.0
2018,Rolands,M,,
2018,Ron,M,,
2018,Ronaldo,M,,
2018,Ronnie,M,4.0,635.0
2018,Ros,M,,
2018,Ruairc,M,,
2018,Ruarc,M,,
2018,Rudy,M,,
2018,Ryann,M,,
2018,Ryleigh,M,3.0,749.0
2018,Ryszard,M,,
2018,Said,M,,
2018,Saif,M,,
2018,Salim,M,,
2018,Salman,M,,
2018,Sameer,M,,
2018,Samual,M,,
2018,Santiago,M,9.0,401.0
2018,Savio,M,,
2018,Savva,M,,
2018,Seamie,M,,
2018,Sean Michael,M,,
2018,Sennan,M,,
2018,Sergej,M,,
2018,Setanta,M,,
2018,Seweryn,M,,
2018,Shaheer,M,,
2018,Shalom,M,,
2018,Shawn,M,,
2018,Shayn,M,,
2018,Sheriff,M,,
2018,Sidney,M,,
2018,Simas,M,,
2018,Simonas,M,,
2018,Sol,M,,
2018,Soren,M,,
2018,Stan,M,,
2018,Stephan,M,,
2018,Stewart,M,,
2018,Sylvester,M,,
2018,T.J.,M,,
2018,Tadas,M,,
2018,Tadeusz,M,3.0,749.0
2018,Taigh,M,,
2018,Taighe,M,,
2018,Taiwo,M,,
2018,Talha,M,,
2018,Tarlach,M,,
2018,Tate,M,,
2018,Teagan,M,,
